ortholog_1 g320 BL22201
ortholog_2619 g75635 BL12542
ortholog_2620 g75668 BL07400
ortholog_2621 g75740 BL26469
ortholog_2622 g75744 BL06255
ortholog_2623 g75761 BL14004
ortholog_2624 g75765 BL06069
ortholog_2625 g75800 BL03192
ortholog_2626 g75806 BL06381
ortholog_2627 g75859 BL05995
ortholog_2628 g75930 BL07706
ortholog_2629 g75938 BL07709
ortholog_2630 g75941 BL07710
ortholog_2631 g75982 BL03652
ortholog_2632 g75983 BL03653
ortholog_2633 g76031 BL06305
ortholog_2634 g76050 BL06307
ortholog_2635 g76063 BL06262
ortholog_2636 g76066 BL03836
ortholog_2637 g76070 BL07374
ortholog_2638 g76096 BL07330
ortholog_2639 g76112 BL07331
ortholog_2640 g76130 BL05352
ortholog_2641 g76176 BL07704
ortholog_2642 g76188 BL08210
ortholog_2643 g76197 BL03082
ortholog_2644 g76204 BL07018
ortholog_2645 g76243 BL12508
ortholog_2646 g76248 BL07721
ortholog_2647 g76260 BL07697
ortholog_2648 g76317 BL06957
ortholog_2649 g76346 BL07694
ortholog_2650 g76360 BL06370
ortholog_2651 g76390 BL22124
ortholog_2652 g76396 BL21974
ortholog_2653 g76400 BL24307
ortholog_2654 g76410 BL09203
ortholog_2655 g76413 BL06100
ortholog_2656 g76416 BL12143
ortholog_2657 g76454 BL12141
ortholog_2658 g76463 BL06404
ortholog_2659 g76474 BL09806
ortholog_2660 g76491 BL06064
ortholog_2661 g76510 BL08981
ortholog_2662 g76519 BL01456
ortholog_2663 g76522 BL07641
ortholog_2664 g76532 BL05864
ortholog_2665 g76533 BL05865
ortholog_2666 g76556 BL06402
ortholog_2667 g76571 BL03680
ortholog_2668 g76574 BL07441
ortholog_2669 g76579 BL07442
ortholog_2670 g76783 BL06047
ortholog_2671 g76794 BL06049
ortholog_2672 g76802 BL06020
ortholog_2673 g76804 BL11325
ortholog_2674 g76823 BL16435
ortholog_2675 g76830 BL06038
ortholog_2676 g76833 BL08678
ortholog_2677 g76838 BL08680
ortholog_2678 g76842 BL25667
ortholog_2679 g76858 BL03660
ortholog_2680 g76861 BL07625
ortholog_2681 g76863 BL07718
ortholog_2682 g76960 BL01003
ortholog_2683 g77013 BL06250
ortholog_2684 g77165 BL07402
ortholog_2685 g77210 BL07392
ortholog_2686 g77211 BL07393
ortholog_2687 g77223 BL06375
ortholog_2688 g77243 BL12496
ortholog_2689 g77268 BL05947
ortholog_2690 g77295 BL05949
ortholog_2691 g77306 BL08485
ortholog_2692 g77346 BL12235
ortholog_2693 g77369 BL06096
ortholog_2694 g77380 BL07723
ortholog_2695 g77512 BL06227
ortholog_2696 g77530 BL06228
ortholog_2697 g77727 BL06093
ortholog_2698 g77776 BL06380
ortholog_2699 g77805 BL07681
ortholog_2700 g77823 BL03413
ortholog_2701 g77929 BL11515
ortholog_2702 g77932 BL03635
ortholog_2703 g77935 BL15689
ortholog_2704 g77948 BL03641
ortholog_2705 g77970 BL05867
ortholog_2706 g78171 BL07492
ortholog_2707 g78290 BL07409
ortholog_2708 g78309 BL03470
ortholog_2709 g78379 BL15157
ortholog_2710 g78392 BL06804
ortholog_2711 g78717 BL13811
ortholog_2712 g78999 BL17717
ortholog_2713 g79221 BL22340
ortholog_2714 g79339 BL25338
ortholog_2715 g79342 BL07095
ortholog_2716 g79349 BL07220
ortholog_2717 g79357 BL07341
ortholog_2718 g79381 BL07224
ortholog_2719 g79418 BL15974
ortholog_2720 g79422 BL07613
ortholog_2721 g79435 BL07612
ortholog_2722 g79440 BL10310
ortholog_2723 g79443 BL06253
ortholog_2724 g79479 BL21201
ortholog_2725 g79480 BL10510
ortholog_2726 g79520 BL25236
ortholog_2727 g79551 BL07470
ortholog_2728 g79552 BL04094
ortholog_2729 g79611 BL13929
ortholog_2730 g79985 BL07311
ortholog_2731 g79989 BL07111
ortholog_2732 g79990 BL07337
ortholog_2733 g80000 BL07131
ortholog_2734 g80010 BL03372
ortholog_2735 g80027 BL25317
ortholog_2736 g80030 BL07274
ortholog_2737 g80036 BL01662
ortholog_2738 g80037 BL03253
ortholog_2739 g80045 BL15918
ortholog_2740 g80055 BL07972
ortholog_2741 g80065 BL07973
ortholog_2742 g80073 BL07155
ortholog_2743 g80091 BL07157
ortholog_2744 g80098 BL24929
ortholog_2745 g80156 BL03267
ortholog_2746 g80170 BL24576
ortholog_2747 g80208 BL25247
ortholog_2748 g80301 BL05607
ortholog_2749 g80303 BL03537
ortholog_2750 g80354 BL05611
ortholog_2751 g80423 BL07895
ortholog_2752 g80454 BL18928
ortholog_2753 g80491 BL07947
ortholog_2754 g80508 BL07530
ortholog_2755 g80586 BL22491
ortholog_2756 g80714 BL07201
ortholog_2757 g80792 BL07456
ortholog_2758 g80934 BL19226
ortholog_2759 g80938 BL06933
ortholog_2760 g80965 BL15919
ortholog_2761 g80993 BL07482
ortholog_2762 g80995 BL26280
ortholog_2763 g81102 BL02492
ortholog_2764 g81106 BL07124
ortholog_2765 g81155 BL07602
ortholog_2766 g81197 BL18949
ortholog_2767 g81237 BL07281
ortholog_2768 g81258 BL07521
ortholog_2769 g81300 BL07883
ortholog_2770 g81320 BL25096
ortholog_2771 g81338 BL06560
ortholog_2772 g81477 BL01195
ortholog_2773 g81492 BL07873
ortholog_2774 g81529 BL07363
ortholog_2775 g81557 BL13474
ortholog_2776 g81566 BL23389
ortholog_2777 g81569 BL07216
ortholog_2778 g81579 BL26962
ortholog_2779 g81595 BL07516
ortholog_2780 g81601 BL25227
ortholog_2781 g81609 BL25228
ortholog_2782 g81614 BL07205
ortholog_2783 g81631 BL07312
ortholog_2784 g81643 BL10364
ortholog_2785 g81649 BL23443
ortholog_2786 g81687 BL12009
ortholog_2787 g81692 BL07307
ortholog_2788 g81705 BL04371
ortholog_2789 g81744 BL18364
ortholog_2790 g81754 BL06035
ortholog_2791 g81766 BL07517
ortholog_2792 g81774 BL24271
ortholog_2793 g81979 BL06256
ortholog_2794 g81986 BL11211
ortholog_2795 g81991 BL26891
ortholog_2796 g82007 BL16366
ortholog_2797 g82031 BL07819
ortholog_2798 g82087 BL12504
ortholog_2799 g82096 BL07905
ortholog_2800 g82098 BL27783
ortholog_2801 g82102 BL07380
ortholog_2802 g82162 BL07507
ortholog_2803 g82177 BL07273
ortholog_2804 g82294 BL20651
ortholog_2805 g82297 BL03240
ortholog_2806 g82320 BL11052
ortholog_2807 g82325 BL15827
ortholog_2808 g82328 BL05640
ortholog_2809 g82331 BL07915
ortholog_2810 g82333 BL07120
ortholog_2811 g82351 BL07370
ortholog_2812 g82446 BL15966
ortholog_2813 g82450 BL16808
ortholog_2814 g82487 BL07778
ortholog_2815 g82513 BL21037
ortholog_2816 g82520 BL22649
ortholog_2817 g82553 BL07170
ortholog_2818 g82595 BL07916
ortholog_2819 g82603 BL07897
ortholog_2820 g82607 BL07280
ortholog_2821 g82631 BL07276
ortholog_2822 g82647 BL07135
ortholog_2823 g82656 BL07518
ortholog_2824 g82667 BL07793
ortholog_2825 g82698 BL07496
ortholog_2826 g82699 BL03451
ortholog_2827 g82717 BL27452
ortholog_2828 g82729 BL11395
ortholog_2829 g82741 BL11196
ortholog_2830 g82765 BL07457
ortholog_2831 g82768 BL25212
ortholog_2832 g82834 BL21705
ortholog_2833 g82839 BL19007
ortholog_2834 g82906 BL15935
ortholog_2835 g82913 BL15937
ortholog_2836 g82936 BL03445
ortholog_2837 g82952 BL05368
ortholog_2838 g82958 BL24720
ortholog_2839 g82960 BL07512
ortholog_2840 g82969 BL07340
ortholog_2841 g82983 BL15868
ortholog_2842 g83038 BL03249
ortholog_2843 g83051 BL18104
ortholog_2844 g83104 BL15917
ortholog_2845 g83123 BL19185
ortholog_2846 g83139 BL07352
ortholog_2847 g83143 BL07175
ortholog_2848 g83144 BL07174
ortholog_2849 g83156 BL14440
ortholog_2850 g83166 BL18156
ortholog_2851 g83189 BL03934
ortholog_2852 g83232 BL21971
ortholog_2853 g83257 BL07116
ortholog_2854 g83308 BL10921
ortholog_2855 g83366 BL07415
ortholog_2856 g83373 BL07831
ortholog_2857 g83381 BL15838
ortholog_2858 g83418 BL25309
ortholog_2859 g83437 BL07195
ortholog_2860 g83504 BL04991
ortholog_2861 g83526 BL07105
ortholog_2862 g83536 BL25303
ortholog_2863 g83551 BL25176
ortholog_2864 g83626 BL15878
ortholog_2865 g83629 BL07424
ortholog_2866 g83631 BL07426
ortholog_2867 g83636 BL07427
ortholog_2868 g83651 BL07425
ortholog_2869 g83654 BL07508
ortholog_2870 g83657 BL16294
ortholog_2871 g83678 BL06525
ortholog_2872 g83700 BL13907
ortholog_2873 g83701 BL15164
ortholog_2874 g83710 BL07556
ortholog_2875 g83714 BL07559
ortholog_2876 g83723 BL01946
ortholog_2877 g83729 BL25418
ortholog_2878 g83762 BL07603
ortholog_2879 g83765 BL07389
ortholog_2880 g83770 BL11516
ortholog_2881 g83796 BL01034
ortholog_2882 g83831 BL07474
ortholog_2883 g83871 BL13559
ortholog_2884 g83883 BL15834
ortholog_2885 g83898 BL07795
ortholog_2886 g83911 BL05643
ortholog_2887 g83924 BL05647
ortholog_2888 g83933 BL05645
ortholog_2889 g83935 BL07818
ortholog_2890 g83974 BL07420
ortholog_2891 g84023 BL05626
ortholog_2892 g84028 BL03254
ortholog_2893 g84029 BL20451
ortholog_2894 g84032 BL07459
ortholog_2895 g84041 BL07821
ortholog_2896 g84063 BL25184
ortholog_2897 g84065 BL15960
ortholog_2898 g84082 BL04970
ortholog_2899 g84088 BL07435
ortholog_2900 g84111 BL15965
ortholog_2901 g84161 BL25264
ortholog_2902 g84164 BL07115
ortholog_2903 g84199 BL21343
ortholog_2904 g84207 BL07962
ortholog_2905 g84208 BL07961
ortholog_2906 g84210 BL07198
ortholog_2907 g84221 BL07434
ortholog_2908 g84236 BL07563
ortholog_2909 g84298 BL18942
ortholog_2910 g84311 BL07886
ortholog_2911 g84323 BL03238
ortholog_2912 g84370 BL07196
ortholog_2913 g84398 BL07413
ortholog_2914 g84409 BL22595
ortholog_2915 g84423 BL07940
ortholog_2916 g84427 BL10979
ortholog_2917 g84435 BL07197
ortholog_2918 g84450 BL07833
ortholog_2919 g84451 BL07832
ortholog_2920 g84456 BL13769
ortholog_2921 g84471 BL07964
ortholog_2922 g84475 BL15416
ortholog_2923 g84490 BL07907
ortholog_2924 g84494 BL07909
ortholog_2925 g84508 BL17521
ortholog_2926 g84547 BL14253
ortholog_2927 g84548 BL08375
ortholog_2928 g84556 BL09719
ortholog_2929 g84627 BL05633
ortholog_2930 g84645 BL07304
ortholog_2931 g84654 BL07618
ortholog_2932 g84658 BL27357
ortholog_2933 g84672 BL18822
ortholog_2934 g84686 BL07418
ortholog_2935 g84689 BL07362
ortholog_2936 g84702 BL07926
ortholog_2937 g84710 BL07923
ortholog_2938 g84729 BL20087
ortholog_2939 g84752 BL07183
ortholog_2940 g84767 BL07477
ortholog_2941 g84775 BL25120
ortholog_2942 g84791 BL25123
ortholog_2943 g84797 BL25128
ortholog_2944 g84802 BL07502
ortholog_2945 g84806 BL07504
ortholog_2946 g84807 BL27772
ortholog_2947 g84832 BL25223
ortholog_2948 g84891 BL07498
ortholog_2949 g84918 BL15880
ortholog_2950 g84922 BL25205
ortholog_2951 g84951 BL07936
ortholog_2952 g84955 BL03054
ortholog_2953 g84980 BL04102
ortholog_2954 g85006 BL26746
ortholog_2955 g85015 BL07536
ortholog_2956 g85023 BL25336
ortholog_2957 g85026 BL11042
ortholog_2958 g85032 BL25337
ortholog_2959 g85063 BL07373
ortholog_2960 g85100 BL07342
ortholog_2961 g85154 BL14400
ortholog_2962 g85163 BL07290
ortholog_2963 g85169 BL07794
ortholog_2964 g85178 BL07103
ortholog_2965 g85229 BL17832
ortholog_2966 g85245 BL07212
ortholog_2967 g85246 BL07211
ortholog_2968 g85266 BL07948
ortholog_2969 g85277 BL07950
ortholog_2970 g85288 BL07951
ortholog_2971 g85306 BL07858
ortholog_2972 g85312 BL04002
ortholog_2973 g85329 BL07472
ortholog_2974 g85339 BL07547
ortholog_2975 g85361 BL07554
ortholog_2976 g85370 BL15952
ortholog_2977 g85378 BL07293
ortholog_2978 g85379 BL03266
ortholog_2979 g85405 BL05604
ortholog_2980 g85471 BL07221
ortholog_2981 g85477 BL25158
ortholog_2982 g85503 BL25162
ortholog_2983 g85551 BL23106
ortholog_2984 g85808 BL04934
ortholog_2985 g85828 BL03236
ortholog_2986 g85851 BL03247
ortholog_2987 g85865 BL07551
ortholog_2988 g85876 BL15830
ortholog_2989 g85884 BL26800
ortholog_2990 g85895 BL07458
ortholog_2991 g85903 BL15964
ortholog_2992 g85910 BL07617
ortholog_2993 g85917 BL07616
ortholog_2994 g85919 BL19590
ortholog_2995 g85922 BL00522
ortholog_2996 g85957 BL12621
ortholog_2997 g85966 BL15863
ortholog_2998 g85970 BL15864
ortholog_2999 g85984 BL07912
ortholog_3000 g86040 BL07910
ortholog_3001 g86050 BL03263
ortholog_3002 g86051 BL24799
ortholog_3003 g86060 BL07609
ortholog_3004 g86076 BL01424
ortholog_3005 g86128 BL12647
ortholog_3006 g86129 BL02143
ortholog_3007 g86164 BL25222
ortholog_3008 g86191 BL07882
ortholog_3009 g86202 BL07101
ortholog_3010 g86204 BL07256
ortholog_3011 g86257 BL07302
ortholog_3012 g86269 BL13116
ortholog_3013 g86287 BL11904
ortholog_3014 g86308 BL10677
ortholog_3015 g86320 BL07790
ortholog_3016 g86350 BL24494
ortholog_3017 g86368 BL07796
ortholog_3018 g86399 BL03527
ortholog_3019 g86413 BL03449
ortholog_3020 g86424 BL07455
ortholog_3021 g86465 BL15947
ortholog_3022 g86467 BL14709
ortholog_3023 g86473 BL03242
ortholog_3024 g86500 BL25213
ortholog_3025 g86529 BL07615
ortholog_3026 g86532 BL07387
ortholog_3027 g86536 BL25232
ortholog_3028 g86552 BL25241
ortholog_3029 g86558 BL25243
ortholog_3030 g86567 BL25246
ortholog_3031 g86577 BL07144
ortholog_3032 g86596 BL25183
ortholog_3033 g86618 BL12580
ortholog_3034 g86631 BL02168
ortholog_3035 g86656 BL25258
ortholog_3036 g86665 BL15923
ortholog_3037 g86687 BL07384
ortholog_3038 g86702 BL07385
ortholog_3039 g86757 BL07533
ortholog_3040 g86795 BL25134
ortholog_3041 g86807 BL07500
ortholog_3042 g86809 BL07499
ortholog_3043 g86818 BL07357
ortholog_3044 g86828 BL15939
ortholog_3045 g86829 BL04525
ortholog_3046 g86837 BL01744
ortholog_3047 g86859 BL07527
ortholog_3048 g86877 BL05612
ortholog_3049 g86907 BL25233
ortholog_3050 g86912 BL07969
ortholog_3051 g86918 BL07791
ortholog_3052 g86920 BL03499
ortholog_3053 g86965 BL07943
ortholog_3054 g87009 BL08699
ortholog_3055 g87061 BL07875
ortholog_3056 g87114 BL03448
ortholog_3057 g87123 BL03447
ortholog_3058 g87129 BL07318
ortholog_3059 g87140 BL25182
ortholog_3060 g87175 BL03255
ortholog_3061 g87187 BL25132
ortholog_3062 g87207 BL07137
ortholog_3063 g87240 BL07526
ortholog_3064 g87314 BL25135
ortholog_3065 g87317 BL00291
ortholog_3066 g87341 BL09977
ortholog_3067 g87344 BL15829
ortholog_3068 g87346 BL10092
ortholog_3069 g87356 BL07476
ortholog_3070 g87363 BL15959
ortholog_3071 g87367 BL23309
ortholog_3072 g87408 BL04990
ortholog_3073 g87429 BL07326
ortholog_3074 g87454 BL07295
ortholog_3075 g87459 BL07294
ortholog_3076 g87469 BL18935
ortholog_3077 g87560 BL07257
ortholog_3078 g87575 BL07258
ortholog_3079 g87595 BL07942
ortholog_3080 g87645 BL25168
ortholog_3081 g87658 BL07283
ortholog_3082 g87741 BL07859
ortholog_3083 g87763 BL08524
ortholog_3084 g87779 BL20909
ortholog_3085 g87819 BL07771
ortholog_3086 g87901 BL07376
ortholog_3087 g87913 BL13606
ortholog_3088 g87943 BL15726
ortholog_3089 g87945 BL07449
ortholog_3090 g87967 BL07451
ortholog_3091 g87973 BL07136
ortholog_3092 g88000 BL07885
ortholog_3093 g88002 BL25229
ortholog_3094 g88006 BL25230
ortholog_3095 g88012 BL07176
ortholog_3096 g88034 BL01598
ortholog_3097 g88051 BL03500
ortholog_3098 g88078 BL15933
ortholog_3099 g88086 BL15934
ortholog_3100 g88104 BL25310
ortholog_3101 g88145 BL18958
ortholog_3102 g88146 BL18956
ortholog_3103 g88148 BL07097
ortholog_3104 g88150 BL07416
ortholog_3105 g88190 BL25263
ortholog_3106 g88224 BL07412
ortholog_3107 g88251 BL07117
ortholog_3108 g88308 BL07501
ortholog_3109 g88366 BL07971
ortholog_3110 g88381 BL07289
ortholog_3111 g88385 BL03396
ortholog_3112 g88411 BL03642
ortholog_3113 g88514 BL07206
ortholog_3114 g88516 BL07110
ortholog_3115 g88553 BL07372
ortholog_3116 g88556 BL07383
ortholog_3117 g88663 BL07123
ortholog_3118 g88674 BL25279
ortholog_3119 g88680 BL07207
ortholog_3120 g88706 BL03512
ortholog_3121 g88733 BL18971
ortholog_3122 g88760 BL07986
ortholog_3123 g88775 BL22987
ortholog_3124 g88781 BL07166
ortholog_3125 g88789 BL07773
ortholog_3126 g88824 BL07620
ortholog_3127 g88831 BL03250
ortholog_3128 g88991 BL18768
ortholog_3129 g89280 BL21885
ortholog_3130 g89304 BL19509
ortholog_3131 g89322 BL24112
ortholog_3132 g89341 BL01737
ortholog_3133 g89381 BL19339
ortholog_3134 g89412 BL15028
ortholog_3135 g89436 BL19727
ortholog_3136 g89468 BL11224
ortholog_3137 g89541 BL14950
ortholog_3138 g89562 BL14807
ortholog_3139 g89564 BL15122
ortholog_3140 g89591 BL19335
ortholog_3141 g89595 BL24862
ortholog_3142 g89606 BL18644
ortholog_3143 g89625 BL24653
ortholog_3144 g89660 BL05217
ortholog_3145 g89663 BL18095
ortholog_3146 g89671 BL14787
ortholog_3147 g89708 BL16892
ortholog_3148 g89714 BL21864
ortholog_3149 g89858 BL24941
ortholog_3150 g89866 BL24946
ortholog_3151 g89937 BL15155
ortholog_3152 g89939 BL15397
ortholog_3153 g90016 BL12876
ortholog_3154 g90023 BL24692
ortholog_3155 g90080 BL22861
ortholog_3156 g90095 BL13590
ortholog_3157 g90137 BL17273
ortholog_3158 g90138 BL15040
ortholog_3159 g90147 BL19033
ortholog_3160 g90150 BL24157
ortholog_3161 g90162 BL19475
ortholog_3162 g90176 BL15079
ortholog_3163 g90190 BL15327
ortholog_3164 g90196 BL15326
ortholog_3165 g90203 BL26748
ortholog_3166 g90231 BL14981
ortholog_3167 g90251 BL15356
ortholog_3168 g90258 BL22848
ortholog_3169 g90288 BL14944
ortholog_3170 g90301 BL07631
ortholog_3171 g90338 BL10559
ortholog_3172 g90363 BL15064
ortholog_3173 g90382 BL14990
ortholog_3174 g90388 BL15137
ortholog_3175 g90404 BL15081
ortholog_3176 g90426 BL09664
ortholog_3177 g90430 BL24853
ortholog_3178 g90492 BL19344
ortholog_3179 g90505 BL25006
ortholog_3180 g90533 BL24131
ortholog_3181 g90537 BL24130
ortholog_3182 g90561 BL14872
ortholog_3183 g90590 BL19525
ortholog_3184 g90593 BL21673
ortholog_3185 g90600 BL19527
ortholog_3186 g90604 BL24100
ortholog_3187 g90665 BL22876
ortholog_3188 g90678 BL24786
ortholog_3189 g90685 BL04291
ortholog_3190 g90716 BL08997
ortholog_3191 g90723 BL24879
ortholog_3192 g90735 BL24878
ortholog_3193 g90736 BL10494
ortholog_3194 g90742 BL19503
ortholog_3195 g90805 BL16639
ortholog_3196 g90823 BL20204
ortholog_3197 g90835 BL09665
ortholog_3198 g90846 BL24701
ortholog_3199 g90854 BL19214
ortholog_3200 g90864 BL00098
ortholog_3201 g90876 BL24751
ortholog_3202 g90877 BL24752
ortholog_3203 g90926 BL19301
ortholog_3204 g90946 BL15347
ortholog_3205 g90962 BL08761
ortholog_3206 g90974 BL02500
ortholog_3207 g90984 BL25150
ortholog_3208 g90992 BL15265
ortholog_3209 g91009 BL14927
ortholog_3210 g91032 BL19516
ortholog_3211 g91046 BL14870
ortholog_3212 g91047 BL24195
ortholog_3213 g91089 BL24797
ortholog_3214 g91102 BL09029
ortholog_3215 g91115 BL15403
ortholog_3216 g91132 BL19528
ortholog_3217 g91142 BL24896
ortholog_3218 g91176 BL24897
ortholog_3219 g91261 BL19407
ortholog_3220 g91300 BL26764
ortholog_3221 g91304 BL26763
ortholog_3222 g91405 BL19308
ortholog_3223 g91409 BL09025
ortholog_3224 g91414 BL27099
ortholog_3225 g91470 BL05046
ortholog_3226 g91471 BL26861
ortholog_3227 g91472 BL25591
ortholog_3228 g91480 BL19352
ortholog_3229 g91485 BL19351
ortholog_3230 g91498 BL09669
ortholog_3231 g91535 BL19325
ortholog_3232 g91566 BL24101
ortholog_3233 g91569 BL24163
ortholog_3234 g91578 BL09127
ortholog_3235 g91585 BL25604
ortholog_3236 g91596 BL14962
ortholog_3237 g91598 BL14963
ortholog_3238 g91602 BL15139
ortholog_3239 g91615 BL19342
ortholog_3240 g91622 BL19341
ortholog_3241 g91637 BL19340
ortholog_3242 g91654 BL24688
ortholog_3243 g91666 BL14836
ortholog_3244 g91687 BL14504
ortholog_3245 g91721 BL14955
ortholog_3246 g91733 BL19336
ortholog_3247 g91749 BL12426
ortholog_3248 g91755 BL10278
ortholog_3249 g91784 BL27689
ortholog_3250 g91792 BL19542
ortholog_3251 g91809 BL19331
ortholog_3252 g91837 BL26260
ortholog_3253 g91912 BL14874
ortholog_3254 g91920 BL26734
ortholog_3255 g91930 BL26735
ortholog_3256 g91942 BL16129
ortholog_3257 g91943 BL16128
ortholog_3258 g91944 BL15043
ortholog_3259 g91946 BL15044
ortholog_3260 g91963 BL26451
ortholog_3261 g91981 BL15300
ortholog_3262 g91989 BL14817
ortholog_3263 g92002 BL15301
ortholog_3264 g92016 BL02429
ortholog_3265 g92024 BL24969
ortholog_3266 g92043 BL19404
ortholog_3267 g92051 BL12838
ortholog_3268 g92054 BL12837
ortholog_3269 g92057 BL24968
ortholog_3270 g92065 BL06725
ortholog_3271 g92070 BL07730
ortholog_3272 g92072 BL19065
ortholog_3273 g92075 BL19366
ortholog_3274 g92087 BL19369
ortholog_3275 g92101 BL26766
ortholog_3276 g92211 BL06559
ortholog_3277 g92236 BL24652
ortholog_3278 g92309 BL19232
ortholog_3279 g92322 BL24894
ortholog_3280 g92378 BL19307
ortholog_3281 g92384 BL16130
ortholog_3282 g92386 BL15283
ortholog_3283 g92397 BL19479
ortholog_3284 g92472 BL19022
ortholog_3285 g92479 BL15319
ortholog_3286 g92480 BL15318
ortholog_3287 g92493 BL09010
ortholog_3288 g92500 BL19032
ortholog_3289 g92503 BL19012
ortholog_3290 g92537 BL02405
ortholog_3291 g92557 BL02385
ortholog_3292 g92605 BL26767
ortholog_3293 g92612 BL26742
ortholog_3294 g92616 BL25998
ortholog_3295 g92617 BL26765
ortholog_3296 g92619 BL25493
ortholog_3297 g92627 BL19547
ortholog_3298 g92643 BL19349
ortholog_3299 g92647 BL19350
ortholog_3300 g92660 BL19583
ortholog_3301 g92664 BL19524
ortholog_3302 g92675 BL24903
ortholog_3303 g92752 BL02419
ortholog_3304 g92767 BL23378
ortholog_3305 g92786 BL15246
ortholog_3306 g92800 BL15194
ortholog_3307 g92805 BL19410
ortholog_3308 g92845 BL19239
ortholog_3309 g92856 BL19312
ortholog_3310 g92861 BL19225
ortholog_3311 g92865 BL14851
ortholog_3312 g92873 BL14854
ortholog_3313 g92874 BL14853
ortholog_3314 g92881 BL24147
ortholog_3315 g92884 BL14478
ortholog_3316 g92893 BL24854
ortholog_3317 g92900 BL19511
ortholog_3318 g92924 BL15859
ortholog_3319 g92982 BL19288
ortholog_3320 g93016 BL07684
ortholog_3321 g93036 BL14975
ortholog_3322 g93106 BL07203
ortholog_3323 g93113 BL19034
ortholog_3324 g93154 BL02424
ortholog_3325 g93157 BL09051
ortholog_3326 g93193 BL15242
ortholog_3327 g93234 BL24977
ortholog_3328 g93268 BL15307
ortholog_3329 g93270 BL15309
ortholog_3330 g93286 BL24776
ortholog_3331 g93360 BL19353
ortholog_3332 g93378 BL16166
ortholog_3333 g93408 BL19572
ortholog_3334 g93409 BL19571
ortholog_3335 g93444 BL23688
ortholog_3336 g93454 BL19400
ortholog_3337 g93486 BL23690
ortholog_3338 g93576 BL24893
ortholog_3339 g93583 BL17849
ortholog_3340 g93643 BL08998
ortholog_3341 g93655 BL00845
ortholog_3342 g93658 BL11264
ortholog_3343 g93664 BL24838
ortholog_3344 g93669 BL15433
ortholog_3345 g93675 BL14845
ortholog_3346 g93678 BL05030
ortholog_3347 g93681 BL14989
ortholog_3348 g93698 BL14804
