ortholog_1 Parliv_PL00053 gene-HOLleu_28958
ortholog_2781 Parliv_PL11354 gene-HOLleu_07091
ortholog_2782 Parliv_PL08690 gene-HOLleu_07860
ortholog_2783 Parliv_PL09302 gene-HOLleu_30556
ortholog_2784 Parliv_PL10587 gene-HOLleu_08850
ortholog_2785 Parliv_PL09837 gene-HOLleu_39701
ortholog_2786 Parliv_PL09374 gene-HOLleu_11186
ortholog_2787 Parliv_PL09430 gene-HOLleu_08964
ortholog_2788 Parliv_PL08237 gene-HOLleu_08965
ortholog_2789 Parliv_PL09406 gene-HOLleu_02221
ortholog_2790 Parliv_PL10518 gene-HOLleu_08711
ortholog_2791 Parliv_PL10753 gene-HOLleu_15652
ortholog_2792 Parliv_PL11196 gene-HOLleu_08071
ortholog_2793 Parliv_PL09486 gene-HOLleu_07862
ortholog_2794 Parliv_PL10798 gene-HOLleu_08351
ortholog_2795 Parliv_PL08462 gene-HOLleu_08698
ortholog_2796 Parliv_PL10438 gene-HOLleu_09079
ortholog_2797 Parliv_PL08635 gene-HOLleu_08329
ortholog_2798 Parliv_PL10959 gene-HOLleu_08330
ortholog_2799 Parliv_PL09311 gene-HOLleu_07212
ortholog_2800 Parliv_PL10020 gene-HOLleu_07305
ortholog_2801 Parliv_PL10409 gene-HOLleu_03517
ortholog_2802 Parliv_PL10161 gene-HOLleu_07308
ortholog_2803 Parliv_PL10018 gene-HOLleu_08946
ortholog_2804 Parliv_PL08122 gene-HOLleu_09205
ortholog_2805 Parliv_PL08739 gene-HOLleu_07068
ortholog_2806 Parliv_PL10059 gene-HOLleu_07867
ortholog_2807 Parliv_PL08133 gene-HOLleu_07865
ortholog_2808 Parliv_PL09783 gene-HOLleu_07298
ortholog_2809 Parliv_PL08513 gene-HOLleu_07296
ortholog_2810 Parliv_PL08637 gene-HOLleu_08080
ortholog_2811 Parliv_PL10442 gene-HOLleu_08082
ortholog_2812 Parliv_PL10396 gene-HOLleu_07496
ortholog_2813 Parliv_PL10678 gene-HOLleu_07577
ortholog_2814 Parliv_PL11162 gene-HOLleu_08031
ortholog_2815 Parliv_PL09117 gene-HOLleu_08502
ortholog_2816 Parliv_PL10996 gene-HOLleu_11174
ortholog_2817 Parliv_PL09326 gene-HOLleu_07198
ortholog_2818 Parliv_PL10731 gene-HOLleu_08709
ortholog_2819 Parliv_PL09415 gene-HOLleu_07199
ortholog_2820 Parliv_PL09368 gene-HOLleu_07941
ortholog_2821 Parliv_PL09216 gene-HOLleu_07899
ortholog_2822 Parliv_PL08306 gene-HOLleu_08291
ortholog_2823 Parliv_PL11253 gene-HOLleu_07426
ortholog_2824 Parliv_PL08694 gene-HOLleu_07573
ortholog_2825 Parliv_PL10297 gene-HOLleu_08331
ortholog_2826 Parliv_PL08008 gene-HOLleu_07582
ortholog_2827 Parliv_PL10702 gene-HOLleu_07237
ortholog_2828 Parliv_PL09678 gene-HOLleu_26621
ortholog_2829 Parliv_PL10318 gene-HOLleu_08563
ortholog_2830 Parliv_PL08809 gene-HOLleu_07605
ortholog_2831 Parliv_PL09549 gene-HOLleu_08559
ortholog_2832 Parliv_PL09875 gene-HOLleu_09221
ortholog_2833 Parliv_PL08315 gene-HOLleu_09223
ortholog_2834 Parliv_PL10625 gene-HOLleu_08812
ortholog_2835 Parliv_PL09663 gene-HOLleu_08500
ortholog_2836 Parliv_PL09267 gene-HOLleu_08535
ortholog_2837 Parliv_PL09426 gene-HOLleu_09204
ortholog_2838 Parliv_PL08434 gene-HOLleu_08087
ortholog_2839 Parliv_PL08802 gene-HOLleu_08118
ortholog_2840 Parliv_PL10131 gene-HOLleu_08119
ortholog_2841 Parliv_PL09978 gene-HOLleu_07872
ortholog_2842 Parliv_PL09408 gene-HOLleu_08151
ortholog_2843 Parliv_PL11265 gene-HOLleu_08707
ortholog_2844 Parliv_PL10388 gene-HOLleu_07607
ortholog_2845 Parliv_PL08708 gene-HOLleu_07763
ortholog_2846 Parliv_PL08683 gene-HOLleu_07427
ortholog_2847 Parliv_PL09169 gene-HOLleu_09199
ortholog_2848 Parliv_PL10129 gene-HOLleu_19167
ortholog_2849 Parliv_PL10960 gene-HOLleu_09092
ortholog_2850 Parliv_PL09954 gene-HOLleu_09091
ortholog_2851 Parliv_PL10610 gene-HOLleu_09085
ortholog_2852 Parliv_PL10051 gene-HOLleu_09084
ortholog_2853 Parliv_PL09207 gene-HOLleu_07746
ortholog_2854 Parliv_PL08819 gene-HOLleu_08337
ortholog_2855 Parliv_PL10772 gene-HOLleu_07263
ortholog_2856 Parliv_PL11292 gene-HOLleu_09064
ortholog_2857 Parliv_PL11086 gene-HOLleu_08161
ortholog_2858 Parliv_PL10275 gene-HOLleu_09026
ortholog_2859 Parliv_PL10077 gene-HOLleu_07900
ortholog_2860 Parliv_PL08451 gene-HOLleu_07036
ortholog_2861 Parliv_PL09990 gene-HOLleu_07384
ortholog_2862 Parliv_PL09948 gene-HOLleu_07276
ortholog_2863 Parliv_PL09757 gene-HOLleu_07913
ortholog_2864 Parliv_PL08146 gene-HOLleu_07912
ortholog_2865 Parliv_PL08741 gene-HOLleu_33024
ortholog_2866 Parliv_PL10408 gene-HOLleu_07951
ortholog_2867 Parliv_PL08234 gene-HOLleu_07950
ortholog_2868 Parliv_PL11232 gene-HOLleu_07949
ortholog_2869 Parliv_PL08391 gene-HOLleu_08769
ortholog_2870 Parliv_PL09871 gene-HOLleu_08546
ortholog_2871 Parliv_PL09456 gene-HOLleu_08097
ortholog_2872 Parliv_PL11065 gene-HOLleu_08201
ortholog_2873 Parliv_PL10874 gene-HOLleu_08363
ortholog_2874 Parliv_PL09289 gene-HOLleu_08724
ortholog_2875 Parliv_PL08495 gene-HOLleu_08468
ortholog_2876 Parliv_PL07990 gene-HOLleu_08582
ortholog_2877 Parliv_PL08328 gene-HOLleu_08584
ortholog_2878 Parliv_PL11295 gene-HOLleu_08585
ortholog_2879 Parliv_PL09561 gene-HOLleu_08587
ortholog_2880 Parliv_PL08760 gene-HOLleu_35859
ortholog_2881 Parliv_PL10605 gene-HOLleu_08589
ortholog_2882 Parliv_PL11216 gene-HOLleu_07313
ortholog_2883 Parliv_PL10952 gene-HOLleu_14109
ortholog_2884 Parliv_PL08243 gene-HOLleu_07316
ortholog_2885 Parliv_PL08863 gene-HOLleu_03133
ortholog_2886 Parliv_PL10696 gene-HOLleu_07042
ortholog_2887 Parliv_PL10062 gene-HOLleu_07466
ortholog_2888 Parliv_PL09558 gene-HOLleu_08605
ortholog_2889 Parliv_PL08031 gene-HOLleu_07395
ortholog_2890 Parliv_PL09248 gene-HOLleu_07394
ortholog_2891 Parliv_PL09741 gene-HOLleu_08759
ortholog_2892 Parliv_PL08602 gene-HOLleu_44767
ortholog_2893 Parliv_PL09017 gene-HOLleu_08030
ortholog_2894 Parliv_PL11188 gene-HOLleu_08531
ortholog_2895 Parliv_PL10689 gene-HOLleu_08871
ortholog_2896 Parliv_PL10763 gene-HOLleu_08873
ortholog_2897 Parliv_PL11022 gene-HOLleu_07923
ortholog_2898 Parliv_PL08490 gene-HOLleu_08837
ortholog_2899 Parliv_PL09638 gene-HOLleu_20582
ortholog_2900 Parliv_PL08357 gene-HOLleu_08304
ortholog_2901 Parliv_PL09900 gene-HOLleu_05026
ortholog_2902 Parliv_PL10343 gene-HOLleu_08969
ortholog_2903 Parliv_PL10884 gene-HOLleu_07916
ortholog_2904 Parliv_PL09998 gene-HOLleu_08286
ortholog_2905 Parliv_PL08005 gene-HOLleu_08288
ortholog_2906 Parliv_PL09490 gene-HOLleu_08041
ortholog_2907 Parliv_PL10177 gene-HOLleu_08074
ortholog_2908 Parliv_PL08415 gene-HOLleu_08700
ortholog_2909 Parliv_PL09552 gene-HOLleu_08699
ortholog_2910 Parliv_PL09554 gene-HOLleu_09010
ortholog_2911 Parliv_PL08175 gene-HOLleu_07456
ortholog_2912 Parliv_PL09548 gene-HOLleu_08384
ortholog_2913 Parliv_PL08192 gene-HOLleu_07976
ortholog_2914 Parliv_PL08768 gene-HOLleu_07342
ortholog_2915 Parliv_PL11238 gene-HOLleu_07343
ortholog_2916 Parliv_PL10931 gene-HOLleu_08447
ortholog_2917 Parliv_PL10978 gene-HOLleu_08458
ortholog_2918 Parliv_PL10575 gene-HOLleu_09067
ortholog_2919 Parliv_PL09256 gene-HOLleu_08592
ortholog_2920 Parliv_PL08375 gene-HOLleu_08593
ortholog_2921 Parliv_PL08263 gene-HOLleu_26019
ortholog_2922 Parliv_PL08262 gene-HOLleu_08937
ortholog_2923 Parliv_PL10824 gene-HOLleu_08598
ortholog_2924 Parliv_PL08436 gene-HOLleu_08597
ortholog_2925 Parliv_PL10715 gene-HOLleu_07432
ortholog_2926 Parliv_PL10149 gene-HOLleu_07286
ortholog_2927 Parliv_PL09814 gene-HOLleu_07287
ortholog_2928 Parliv_PL08561 gene-HOLleu_08732
ortholog_2929 Parliv_PL10208 gene-HOLleu_17107
ortholog_2930 Parliv_PL10888 gene-HOLleu_07560
ortholog_2931 Parliv_PL11032 gene-HOLleu_32802
ortholog_2932 Parliv_PL09685 gene-HOLleu_07157
ortholog_2933 Parliv_PL08627 gene-HOLleu_07153
ortholog_2934 Parliv_PL10008 gene-HOLleu_08737
ortholog_2935 Parliv_PL10190 gene-HOLleu_06688
ortholog_2936 Parliv_PL09702 gene-HOLleu_07423
ortholog_2937 Parliv_PL07991 gene-HOLleu_08780
ortholog_2938 Parliv_PL08372 gene-HOLleu_08781
ortholog_2939 Parliv_PL10606 gene-HOLleu_07468
ortholog_2940 Parliv_PL10056 gene-HOLleu_07467
ortholog_2941 Parliv_PL08355 gene-HOLleu_39463
ortholog_2942 Parliv_PL08820 gene-HOLleu_21352
ortholog_2943 Parliv_PL10058 gene-HOLleu_22504
ortholog_2944 Parliv_PL09479 gene-HOLleu_06427
ortholog_2945 Parliv_PL09705 gene-HOLleu_41722
ortholog_2946 Parliv_PL09214 gene-HOLleu_41723
ortholog_2947 Parliv_PL10668 gene-HOLleu_43589
ortholog_2948 Parliv_PL09792 gene-HOLleu_22464
ortholog_2949 Parliv_PL11011 gene-HOLleu_17179
ortholog_2950 Parliv_PL08348 gene-HOLleu_21312
ortholog_2951 Parliv_PL10984 gene-HOLleu_22410
ortholog_2952 Parliv_PL08072 gene-HOLleu_22445
ortholog_2953 Parliv_PL08655 gene-HOLleu_22466
ortholog_2954 Parliv_PL08921 gene-HOLleu_22561
ortholog_2955 Parliv_PL10744 gene-HOLleu_09604
ortholog_2956 Parliv_PL10749 gene-HOLleu_02047
ortholog_2957 Parliv_PL08521 gene-HOLleu_35496
ortholog_2958 Parliv_PL08230 gene-HOLleu_12435
ortholog_2959 Parliv_PL09227 gene-HOLleu_08682
ortholog_2960 Parliv_PL09155 gene-HOLleu_08273
ortholog_2961 Parliv_PL09573 gene-HOLleu_08274
ortholog_2962 Parliv_PL08293 gene-HOLleu_09246
ortholog_2963 Parliv_PL09989 gene-HOLleu_07053
ortholog_2964 Parliv_PL08100 gene-HOLleu_07725
ortholog_2965 Parliv_PL08089 gene-HOLleu_04807
ortholog_2966 Parliv_PL10519 gene-HOLleu_08499
ortholog_2967 Parliv_PL08249 gene-HOLleu_08497
ortholog_2968 Parliv_PL08269 gene-HOLleu_08630
ortholog_2969 Parliv_PL11264 gene-HOLleu_08040
ortholog_2970 Parliv_PL09637 gene-HOLleu_08802
ortholog_2971 Parliv_PL09224 gene-HOLleu_07175
ortholog_2972 Parliv_PL08080 gene-HOLleu_07177
ortholog_2973 Parliv_PL10364 gene-HOLleu_08734
ortholog_2974 Parliv_PL11044 gene-HOLleu_07972
ortholog_2975 Parliv_PL10875 gene-HOLleu_20118
ortholog_2976 Parliv_PL10841 gene-HOLleu_07418
ortholog_2977 Parliv_PL11366 gene-HOLleu_07420
ortholog_2978 Parliv_PL10904 gene-HOLleu_07223
ortholog_2979 Parliv_PL10707 gene-HOLleu_08744
ortholog_2980 Parliv_PL08791 gene-HOLleu_07422
ortholog_2981 Parliv_PL09019 gene-HOLleu_07421
ortholog_2982 Parliv_PL09056 gene-HOLleu_07550
ortholog_2983 Parliv_PL09464 gene-HOLleu_07547
ortholog_2984 Parliv_PL10528 gene-HOLleu_08718
ortholog_2985 Parliv_PL10179 gene-HOLleu_08717
ortholog_2986 Parliv_PL10329 gene-HOLleu_08399
ortholog_2987 Parliv_PL11061 gene-HOLleu_08089
ortholog_2988 Parliv_PL09570 gene-HOLleu_08689
ortholog_2989 Parliv_PL10899 gene-HOLleu_09004
ortholog_2990 Parliv_PL10688 gene-HOLleu_26629
ortholog_2991 Parliv_PL09416 gene-HOLleu_07901
ortholog_2992 Parliv_PL10462 gene-HOLleu_07797
ortholog_2993 Parliv_PL08056 gene-HOLleu_08336
ortholog_2994 Parliv_PL09882 gene-HOLleu_09137
ortholog_2995 Parliv_PL08406 gene-HOLleu_09105
ortholog_2996 Parliv_PL08962 gene-HOLleu_09226
ortholog_2997 Parliv_PL11347 gene-HOLleu_09025
ortholog_2998 Parliv_PL08789 gene-HOLleu_07280
ortholog_2999 Parliv_PL09606 gene-HOLleu_08249
ortholog_3000 Parliv_PL09160 gene-HOLleu_08250
ortholog_3001 Parliv_PL10157 gene-HOLleu_06926
ortholog_3002 Parliv_PL08900 gene-HOLleu_08253
ortholog_3003 Parliv_PL10032 gene-HOLleu_07105
ortholog_3004 Parliv_PL11088 gene-HOLleu_07100
ortholog_3005 Parliv_PL09983 gene-HOLleu_07098
ortholog_3006 Parliv_PL08988 gene-HOLleu_30223
ortholog_3007 Parliv_PL09742 gene-HOLleu_08833
ortholog_3008 Parliv_PL10539 gene-HOLleu_08663
ortholog_3009 Parliv_PL08457 gene-HOLleu_09217
ortholog_3010 Parliv_PL11374 gene-HOLleu_03066
ortholog_3011 Parliv_PL11376 gene-HOLleu_16411
ortholog_3012 Parliv_PL11381 gene-HOLleu_25583
ortholog_3013 Parliv_PL11395 gene-HOLleu_32175
ortholog_3014 Parliv_PL12246 gene-HOLleu_30143
ortholog_3015 Parliv_PL11485 gene-HOLleu_20473
ortholog_3016 Parliv_PL12973 gene-HOLleu_31116
ortholog_3017 Parliv_PL12053 gene-HOLleu_31117
ortholog_3018 Parliv_PL12325 gene-HOLleu_30944
ortholog_3019 Parliv_PL12227 gene-HOLleu_35755
ortholog_3020 Parliv_PL11471 gene-HOLleu_35745
ortholog_3021 Parliv_PL12595 gene-HOLleu_30324
ortholog_3022 Parliv_PL12393 gene-HOLleu_30405
ortholog_3023 Parliv_PL11480 gene-HOLleu_30887
ortholog_3024 Parliv_PL12818 gene-HOLleu_30346
ortholog_3025 Parliv_PL12334 gene-HOLleu_31095
ortholog_3026 Parliv_PL12189 gene-HOLleu_30834
ortholog_3027 Parliv_PL12440 gene-HOLleu_30468
ortholog_3028 Parliv_PL11972 gene-HOLleu_29735
ortholog_3029 Parliv_PL12705 gene-HOLleu_37060
ortholog_3030 Parliv_PL12755 gene-HOLleu_29284
ortholog_3031 Parliv_PL11415 gene-HOLleu_31121
ortholog_3032 Parliv_PL11885 gene-HOLleu_29747
ortholog_3033 Parliv_PL11749 gene-HOLleu_30205
ortholog_3034 Parliv_PL12922 gene-HOLleu_30903
ortholog_3035 Parliv_PL12586 gene-HOLleu_31000
ortholog_3036 Parliv_PL12414 gene-HOLleu_03535
ortholog_3037 Parliv_PL12671 gene-HOLleu_30066
ortholog_3038 Parliv_PL12772 gene-HOLleu_45135
ortholog_3039 Parliv_PL11960 gene-HOLleu_06793
ortholog_3040 Parliv_PL11410 gene-HOLleu_31118
ortholog_3041 Parliv_PL12708 gene-HOLleu_30358
ortholog_3042 Parliv_PL12642 gene-HOLleu_30464
ortholog_3043 Parliv_PL12404 gene-HOLleu_30463
ortholog_3044 Parliv_PL11753 gene-HOLleu_30923
ortholog_3045 Parliv_PL12682 gene-HOLleu_30494
ortholog_3046 Parliv_PL12821 gene-HOLleu_27840
ortholog_3047 Parliv_PL12055 gene-HOLleu_30347
ortholog_3048 Parliv_PL12494 gene-HOLleu_30445
ortholog_3049 Parliv_PL11988 gene-HOLleu_30770
ortholog_3050 Parliv_PL12997 gene-HOLleu_30767
ortholog_3051 Parliv_PL12964 gene-HOLleu_30433
ortholog_3052 Parliv_PL12330 gene-HOLleu_24917
ortholog_3053 Parliv_PL12647 gene-HOLleu_30100
ortholog_3054 Parliv_PL12096 gene-HOLleu_00432
ortholog_3055 Parliv_PL12686 gene-HOLleu_31159
ortholog_3056 Parliv_PL12235 gene-HOLleu_30542
ortholog_3057 Parliv_PL13060 gene-HOLleu_31061
ortholog_3058 Parliv_PL11635 gene-HOLleu_30946
ortholog_3059 Parliv_PL11953 gene-HOLleu_30972
ortholog_3060 Parliv_PL11537 gene-HOLleu_30651
ortholog_3061 Parliv_PL12319 gene-HOLleu_30075
ortholog_3062 Parliv_PL13038 gene-HOLleu_30875
ortholog_3063 Parliv_PL11746 gene-HOLleu_30876
ortholog_3064 Parliv_PL11805 gene-HOLleu_30473
ortholog_3065 Parliv_PL13130 gene-HOLleu_30467
ortholog_3066 Parliv_PL12610 gene-HOLleu_30413
ortholog_3067 Parliv_PL11513 gene-HOLleu_29767
ortholog_3068 Parliv_PL13037 gene-HOLleu_29755
ortholog_3069 Parliv_PL11419 gene-HOLleu_30896
ortholog_3070 Parliv_PL12816 gene-HOLleu_30604
ortholog_3071 Parliv_PL13103 gene-HOLleu_30768
ortholog_3072 Parliv_PL12636 gene-HOLleu_31191
ortholog_3073 Parliv_PL11430 gene-HOLleu_31194
ortholog_3074 Parliv_PL12171 gene-HOLleu_45023
ortholog_3075 Parliv_PL12271 gene-HOLleu_22201
ortholog_3076 Parliv_PL11540 gene-HOLleu_31188
ortholog_3077 Parliv_PL12233 gene-HOLleu_29982
ortholog_3078 Parliv_PL12070 gene-HOLleu_30277
ortholog_3079 Parliv_PL11997 gene-HOLleu_30275
ortholog_3080 Parliv_PL11660 gene-HOLleu_36772
ortholog_3081 Parliv_PL12305 gene-HOLleu_30592
ortholog_3082 Parliv_PL12906 gene-HOLleu_30118
ortholog_3083 Parliv_PL12265 gene-HOLleu_29803
ortholog_3084 Parliv_PL11893 gene-HOLleu_30503
ortholog_3085 Parliv_PL11977 gene-HOLleu_30839
ortholog_3086 Parliv_PL12150 gene-HOLleu_41174
ortholog_3087 Parliv_PL11917 gene-HOLleu_30499
ortholog_3088 Parliv_PL11684 gene-HOLleu_30999
ortholog_3089 Parliv_PL12354 gene-HOLleu_30951
ortholog_3090 Parliv_PL13089 gene-HOLleu_30949
ortholog_3091 Parliv_PL13047 gene-HOLleu_30947
ortholog_3092 Parliv_PL12796 gene-HOLleu_29985
ortholog_3093 Parliv_PL11636 gene-HOLleu_02677
ortholog_3094 Parliv_PL12254 gene-HOLleu_12832
ortholog_3095 Parliv_PL12079 gene-HOLleu_30274
ortholog_3096 Parliv_PL12846 gene-HOLleu_30749
ortholog_3097 Parliv_PL12727 gene-HOLleu_30751
ortholog_3098 Parliv_PL12883 gene-HOLleu_30886
ortholog_3099 Parliv_PL11490 gene-HOLleu_30884
ortholog_3100 Parliv_PL12817 gene-HOLleu_30670
ortholog_3101 Parliv_PL12359 gene-HOLleu_10277
ortholog_3102 Parliv_PL11586 gene-HOLleu_00712
ortholog_3103 Parliv_PL11629 gene-HOLleu_44465
ortholog_3104 Parliv_PL12981 gene-HOLleu_30655
ortholog_3105 Parliv_PL12105 gene-HOLleu_29779
ortholog_3106 Parliv_PL11609 gene-HOLleu_29790
ortholog_3107 Parliv_PL12718 gene-HOLleu_30440
ortholog_3108 Parliv_PL12638 gene-HOLleu_28293
ortholog_3109 Parliv_PL12426 gene-HOLleu_34501
ortholog_3110 Parliv_PL12590 gene-HOLleu_30213
ortholog_3111 Parliv_PL12452 gene-HOLleu_30873
ortholog_3112 Parliv_PL12483 gene-HOLleu_29841
ortholog_3113 Parliv_PL12746 gene-HOLleu_30070
ortholog_3114 Parliv_PL12057 gene-HOLleu_30918
ortholog_3115 Parliv_PL11837 gene-HOLleu_27427
ortholog_3116 Parliv_PL12461 gene-HOLleu_06301
ortholog_3117 Parliv_PL12662 gene-HOLleu_30657
ortholog_3118 Parliv_PL12069 gene-HOLleu_30669
ortholog_3119 Parliv_PL12862 gene-HOLleu_29967
ortholog_3120 Parliv_PL12918 gene-HOLleu_30365
ortholog_3121 Parliv_PL12909 gene-HOLleu_30708
ortholog_3122 Parliv_PL11416 gene-HOLleu_30709
ortholog_3123 Parliv_PL12067 gene-HOLleu_30711
ortholog_3124 Parliv_PL12331 gene-HOLleu_30710
ortholog_3125 Parliv_PL12879 gene-HOLleu_30242
ortholog_3126 Parliv_PL11544 gene-HOLleu_30241
ortholog_3127 Parliv_PL11550 gene-HOLleu_29928
ortholog_3128 Parliv_PL12875 gene-HOLleu_30448
ortholog_3129 Parliv_PL11570 gene-HOLleu_21101
ortholog_3130 Parliv_PL11873 gene-HOLleu_30660
ortholog_3131 Parliv_PL11417 gene-HOLleu_30449
ortholog_3132 Parliv_PL12005 gene-HOLleu_30497
ortholog_3133 Parliv_PL12779 gene-HOLleu_30176
ortholog_3134 Parliv_PL11581 gene-HOLleu_30177
ortholog_3135 Parliv_PL12630 gene-HOLleu_36586
ortholog_3136 Parliv_PL12411 gene-HOLleu_29969
ortholog_3137 Parliv_PL12650 gene-HOLleu_36843
ortholog_3138 Parliv_PL11733 gene-HOLleu_30252
ortholog_3139 Parliv_PL13135 gene-HOLleu_30273
ortholog_3140 Parliv_PL12410 gene-HOLleu_31001
ortholog_3141 Parliv_PL12048 gene-HOLleu_31185
ortholog_3142 Parliv_PL12664 gene-HOLleu_30931
ortholog_3143 Parliv_PL12121 gene-HOLleu_30600
ortholog_3144 Parliv_PL12979 gene-HOLleu_33431
ortholog_3145 Parliv_PL12751 gene-HOLleu_11623
ortholog_3146 Parliv_PL12834 gene-HOLleu_29820
ortholog_3147 Parliv_PL12719 gene-HOLleu_43823
ortholog_3148 Parliv_PL11548 gene-HOLleu_30960
ortholog_3149 Parliv_PL12102 gene-HOLleu_30161
ortholog_3150 Parliv_PL11900 gene-HOLleu_30702
ortholog_3151 Parliv_PL12891 gene-HOLleu_30695
ortholog_3152 Parliv_PL12286 gene-HOLleu_30450
ortholog_3153 Parliv_PL11500 gene-HOLleu_32381
ortholog_3154 Parliv_PL13113 gene-HOLleu_31176
ortholog_3155 Parliv_PL11874 gene-HOLleu_31175
ortholog_3156 Parliv_PL12733 gene-HOLleu_30922
ortholog_3157 Parliv_PL12533 gene-HOLleu_31141
ortholog_3158 Parliv_PL13039 gene-HOLleu_37349
ortholog_3159 Parliv_PL12418 gene-HOLleu_30178
ortholog_3160 Parliv_PL11916 gene-HOLleu_30402
ortholog_3161 Parliv_PL12508 gene-HOLleu_30871
ortholog_3162 Parliv_PL13104 gene-HOLleu_30932
ortholog_3163 Parliv_PL11968 gene-HOLleu_30237
ortholog_3164 Parliv_PL13062 gene-HOLleu_30683
ortholog_3165 Parliv_PL11892 gene-HOLleu_30500
ortholog_3166 Parliv_PL12841 gene-HOLleu_31120
ortholog_3167 Parliv_PL11998 gene-HOLleu_31112
ortholog_3168 Parliv_PL12894 gene-HOLleu_30591
ortholog_3169 Parliv_PL11948 gene-HOLleu_30828
ortholog_3170 Parliv_PL12456 gene-HOLleu_29828
ortholog_3171 Parliv_PL12666 gene-HOLleu_31043
ortholog_3172 Parliv_PL12148 gene-HOLleu_30790
ortholog_3173 Parliv_PL12837 gene-HOLleu_30807
ortholog_3174 Parliv_PL12406 gene-HOLleu_43533
ortholog_3175 Parliv_PL12261 gene-HOLleu_30544
ortholog_3176 Parliv_PL13123 gene-HOLleu_14235
ortholog_3177 Parliv_PL11690 gene-HOLleu_30722
ortholog_3178 Parliv_PL12774 gene-HOLleu_30988
ortholog_3179 Parliv_PL12175 gene-HOLleu_03643
ortholog_3180 Parliv_PL11610 gene-HOLleu_30964
ortholog_3181 Parliv_PL12602 gene-HOLleu_30381
ortholog_3182 Parliv_PL13040 gene-HOLleu_30858
ortholog_3183 Parliv_PL12087 gene-HOLleu_30717
ortholog_3184 Parliv_PL11767 gene-HOLleu_30092
ortholog_3185 Parliv_PL12720 gene-HOLleu_30192
ortholog_3186 Parliv_PL12314 gene-HOLleu_16957
ortholog_3187 Parliv_PL12228 gene-HOLleu_31164
ortholog_3188 Parliv_PL12136 gene-HOLleu_30238
ortholog_3189 Parliv_PL12703 gene-HOLleu_30239
ortholog_3190 Parliv_PL11420 gene-HOLleu_29821
ortholog_3191 Parliv_PL12537 gene-HOLleu_31031
ortholog_3192 Parliv_PL11756 gene-HOLleu_31030
ortholog_3193 Parliv_PL11502 gene-HOLleu_29979
ortholog_3194 Parliv_PL12431 gene-HOLleu_30386
ortholog_3195 Parliv_PL12332 gene-HOLleu_36889
ortholog_3196 Parliv_PL12960 gene-HOLleu_30209
ortholog_3197 Parliv_PL13080 gene-HOLleu_14724
ortholog_3198 Parliv_PL12153 gene-HOLleu_30457
ortholog_3199 Parliv_PL11518 gene-HOLleu_30456
ortholog_3200 Parliv_PL11944 gene-HOLleu_31036
ortholog_3201 Parliv_PL13029 gene-HOLleu_29994
ortholog_3202 Parliv_PL11602 gene-HOLleu_30617
ortholog_3203 Parliv_PL12641 gene-HOLleu_30625
ortholog_3204 Parliv_PL12587 gene-HOLleu_30262
ortholog_3205 Parliv_PL12748 gene-HOLleu_20356
ortholog_3206 Parliv_PL11524 gene-HOLleu_30194
ortholog_3207 Parliv_PL12926 gene-HOLleu_30193
ortholog_3208 Parliv_PL13056 gene-HOLleu_30480
ortholog_3209 Parliv_PL13134 gene-HOLleu_31136
ortholog_3210 Parliv_PL12002 gene-HOLleu_31144
ortholog_3211 Parliv_PL12623 gene-HOLleu_28137
ortholog_3212 Parliv_PL11956 gene-HOLleu_30366
ortholog_3213 Parliv_PL12599 gene-HOLleu_30368
ortholog_3214 Parliv_PL12118 gene-HOLleu_30160
ortholog_3215 Parliv_PL12566 gene-HOLleu_31013
ortholog_3216 Parliv_PL12284 gene-HOLleu_01732
ortholog_3217 Parliv_PL12565 gene-HOLleu_04606
ortholog_3218 Parliv_PL11832 gene-HOLleu_30540
ortholog_3219 Parliv_PL11919 gene-HOLleu_30539
ortholog_3220 Parliv_PL12441 gene-HOLleu_30253
ortholog_3221 Parliv_PL12538 gene-HOLleu_29785
ortholog_3222 Parliv_PL12750 gene-HOLleu_12037
ortholog_3223 Parliv_PL12116 gene-HOLleu_30406
ortholog_3224 Parliv_PL12505 gene-HOLleu_30404
ortholog_3225 Parliv_PL11928 gene-HOLleu_33772
ortholog_3226 Parliv_PL12511 gene-HOLleu_30434
ortholog_3227 Parliv_PL12999 gene-HOLleu_30202
ortholog_3228 Parliv_PL12546 gene-HOLleu_30962
ortholog_3229 Parliv_PL11698 gene-HOLleu_29935
ortholog_3230 Parliv_PL11655 gene-HOLleu_31165
ortholog_3231 Parliv_PL12177 gene-HOLleu_31014
ortholog_3232 Parliv_PL12855 gene-HOLleu_30851
ortholog_3233 Parliv_PL12521 gene-HOLleu_30856
ortholog_3234 Parliv_PL12668 gene-HOLleu_30945
ortholog_3235 Parliv_PL11821 gene-HOLleu_24937
ortholog_3236 Parliv_PL11423 gene-HOLleu_30382
ortholog_3237 Parliv_PL11562 gene-HOLleu_31195
ortholog_3238 Parliv_PL12544 gene-HOLleu_30408
ortholog_3239 Parliv_PL11783 gene-HOLleu_29849
ortholog_3240 Parliv_PL11424 gene-HOLleu_30410
ortholog_3241 Parliv_PL12107 gene-HOLleu_30096
ortholog_3242 Parliv_PL13144 gene-HOLleu_30166
ortholog_3243 Parliv_PL11603 gene-HOLleu_44823
ortholog_3244 Parliv_PL12942 gene-HOLleu_02833
ortholog_3245 Parliv_PL12380 gene-HOLleu_30267
