ortholog_1 g320 BL22201
ortholog_2864 g77823 BL03413
ortholog_2865 g77922 BL07394
ortholog_2866 g77929 BL11515
ortholog_2867 g77932 BL03635
ortholog_2868 g77935 BL15689
ortholog_2869 g77945 BL03638
ortholog_2870 g77948 BL03641
ortholog_2871 g77950 BL08460
ortholog_2872 g77970 BL05867
ortholog_2873 g78171 BL07492
ortholog_2874 g78290 BL07409
ortholog_2875 g78309 BL03470
ortholog_2876 g78379 BL15157
ortholog_2877 g78392 BL06804
ortholog_2878 g78999 BL17717
ortholog_2879 g79067 BL22483
ortholog_2880 g79221 BL22340
ortholog_2881 g79339 BL25338
ortholog_2882 g79349 BL07220
ortholog_2883 g79357 BL07341
ortholog_2884 g79360 BL07215
ortholog_2885 g79381 BL07224
ortholog_2886 g79418 BL15974
ortholog_2887 g79422 BL07613
ortholog_2888 g79435 BL07612
ortholog_2889 g79440 BL10310
ortholog_2890 g79443 BL06253
ortholog_2891 g79469 BL27332
ortholog_2892 g79479 BL21201
ortholog_2893 g79480 BL10510
ortholog_2894 g79520 BL25236
ortholog_2895 g79551 BL07470
ortholog_2896 g79985 BL07311
ortholog_2897 g79989 BL07111
ortholog_2898 g79990 BL07337
ortholog_2899 g80000 BL07131
ortholog_2900 g80018 BL18416
ortholog_2901 g80027 BL25317
ortholog_2902 g80030 BL07274
ortholog_2903 g80036 BL01662
ortholog_2904 g80037 BL03253
ortholog_2905 g80045 BL15918
ortholog_2906 g80055 BL07972
ortholog_2907 g80065 BL07973
ortholog_2908 g80073 BL07155
ortholog_2909 g80091 BL07157
ortholog_2910 g80156 BL03267
ortholog_2911 g80170 BL24576
ortholog_2912 g80208 BL25247
ortholog_2913 g80239 BL05614
ortholog_2914 g80301 BL03537
ortholog_2915 g80354 BL05611
ortholog_2916 g80423 BL07895
ortholog_2917 g80454 BL18928
ortholog_2918 g80459 BL14031
ortholog_2919 g80491 BL07947
ortholog_2920 g80508 BL07530
ortholog_2921 g80714 BL07201
ortholog_2922 g80792 BL07456
ortholog_2923 g80932 BL07368
ortholog_2924 g80938 BL19226
ortholog_2925 g80965 BL15919
ortholog_2926 g80993 BL07482
ortholog_2927 g80995 BL26280
ortholog_2928 g81102 BL02492
ortholog_2929 g81106 BL07124
ortholog_2930 g81155 BL07602
ortholog_2931 g81197 BL18949
ortholog_2932 g81237 BL15445
ortholog_2933 g81258 BL07521
ortholog_2934 g81300 BL07883
ortholog_2935 g81320 BL25096
ortholog_2936 g81338 BL06560
ortholog_2937 g81492 BL07873
ortholog_2938 g81529 BL07363
ortholog_2939 g81557 BL11422
ortholog_2940 g81566 BL23389
ortholog_2941 g81588 BL03056
ortholog_2942 g81595 BL07516
ortholog_2943 g81601 BL25227
ortholog_2944 g81609 BL25228
ortholog_2945 g81614 BL07205
ortholog_2946 g81631 BL07312
ortholog_2947 g81643 BL10364
ortholog_2948 g81687 BL12009
ortholog_2949 g81692 BL07307
ortholog_2950 g81705 BL04371
ortholog_2951 g81744 BL18364
ortholog_2952 g81754 BL06035
ortholog_2953 g81766 BL07517
ortholog_2954 g81781 BL24271
ortholog_2955 g81979 BL06256
ortholog_2956 g81986 BL11211
ortholog_2957 g81991 BL26891
ortholog_2958 g82007 BL16366
ortholog_2959 g82031 BL07819
ortholog_2960 g82087 BL12504
ortholog_2961 g82095 BL07903
ortholog_2962 g82096 BL07905
ortholog_2963 g82100 BL27783
ortholog_2964 g82102 BL07380
ortholog_2965 g82109 BL18868
ortholog_2966 g82162 BL07507
ortholog_2967 g82177 BL07273
ortholog_2968 g82294 BL20651
ortholog_2969 g82297 BL03240
ortholog_2970 g82320 BL11052
ortholog_2971 g82325 BL15827
ortholog_2972 g82331 BL07915
ortholog_2973 g82333 BL07120
ortholog_2974 g82351 BL07370
ortholog_2975 g82359 BL07085
ortholog_2976 g82446 BL15966
ortholog_2977 g82450 BL16808
ortholog_2978 g82460 BL07461
ortholog_2979 g82461 BL07460
ortholog_2980 g82487 BL07778
ortholog_2981 g82513 BL21037
ortholog_2982 g82520 BL22649
ortholog_2983 g82543 BL09412
ortholog_2984 g82553 BL07170
ortholog_2985 g82595 BL07916
ortholog_2986 g82603 BL07897
ortholog_2987 g82607 BL07280
ortholog_2988 g82614 BL07279
ortholog_2989 g82631 BL07276
ortholog_2990 g82647 BL07135
ortholog_2991 g82656 BL07518
ortholog_2992 g82667 BL07793
ortholog_2993 g82698 BL07496
ortholog_2994 g82699 BL03451
ortholog_2995 g82717 BL27452
ortholog_2996 g82729 BL11395
ortholog_2997 g82741 BL11196
ortholog_2998 g82765 BL07457
ortholog_2999 g82768 BL25212
ortholog_3000 g82785 BL04990
ortholog_3001 g82808 BL09946
ortholog_3002 g82906 BL15935
ortholog_3003 g82913 BL15937
ortholog_3004 g82936 BL03445
ortholog_3005 g82945 BL18830
ortholog_3006 g82952 BL05368
ortholog_3007 g82958 BL24720
ortholog_3008 g82960 BL07512
ortholog_3009 g82969 BL07340
ortholog_3010 g82983 BL15868
ortholog_3011 g83038 BL03249
ortholog_3012 g83051 BL18104
ortholog_3013 g83102 BL13867
ortholog_3014 g83104 BL15917
ortholog_3015 g83135 BL07353
ortholog_3016 g83139 BL07352
ortholog_3017 g83143 BL07175
ortholog_3018 g83144 BL07174
ortholog_3019 g83156 BL14440
ortholog_3020 g83165 BL18156
ortholog_3021 g83232 BL21971
ortholog_3022 g83257 BL07116
ortholog_3023 g83308 BL10921
ortholog_3024 g83366 BL07415
ortholog_3025 g83373 BL07831
ortholog_3026 g83381 BL15838
ortholog_3027 g83418 BL25309
ortholog_3028 g83437 BL07195
ortholog_3029 g83460 BL17237
ortholog_3030 g83526 BL07105
ortholog_3031 g83536 BL25303
ortholog_3032 g83551 BL25176
ortholog_3033 g83614 BL25282
ortholog_3034 g83626 BL15879
ortholog_3035 g83629 BL07424
ortholog_3036 g83631 BL07426
ortholog_3037 g83636 BL07427
ortholog_3038 g83651 BL07425
ortholog_3039 g83654 BL07508
ortholog_3040 g83657 BL16294
ortholog_3041 g83665 BL15938
ortholog_3042 g83670 BL07475
ortholog_3043 g83700 BL13907
ortholog_3044 g83701 BL15164
ortholog_3045 g83708 BL07555
ortholog_3046 g83710 BL07556
ortholog_3047 g83714 BL07559
ortholog_3048 g83723 BL01946
ortholog_3049 g83762 BL07603
ortholog_3050 g83765 BL07389
ortholog_3051 g83766 BL07390
ortholog_3052 g83770 BL11516
ortholog_3053 g83774 BL15831
ortholog_3054 g83785 BL07356
ortholog_3055 g83831 BL07474
ortholog_3056 g83869 BL13557
ortholog_3057 g83871 BL13559
ortholog_3058 g83883 BL15834
ortholog_3059 g83898 BL07795
ortholog_3060 g83911 BL05642
ortholog_3061 g83924 BL05647
ortholog_3062 g83933 BL05645
ortholog_3063 g83935 BL07818
ortholog_3064 g83974 BL07420
ortholog_3065 g84023 BL05626
ortholog_3066 g84028 BL03254
ortholog_3067 g84029 BL20451
ortholog_3068 g84032 BL07459
ortholog_3069 g84041 BL07821
ortholog_3070 g84063 BL25184
ortholog_3071 g84065 BL15960
ortholog_3072 g84072 BL15961
ortholog_3073 g84082 BL04970
ortholog_3074 g84088 BL07435
ortholog_3075 g84111 BL15965
ortholog_3076 g84161 BL25264
ortholog_3077 g84164 BL07115
ortholog_3078 g84195 BL07349
ortholog_3079 g84199 BL21343
ortholog_3080 g84207 BL07962
ortholog_3081 g84208 BL07961
ortholog_3082 g84210 BL07198
ortholog_3083 g84221 BL07434
ortholog_3084 g84236 BL07563
ortholog_3085 g84298 BL18942
ortholog_3086 g84311 BL07886
ortholog_3087 g84323 BL03238
ortholog_3088 g84373 BL07196
ortholog_3089 g84379 BL07168
ortholog_3090 g84381 BL10336
ortholog_3091 g84398 BL07413
ortholog_3092 g84409 BL22595
ortholog_3093 g84423 BL07940
ortholog_3094 g84427 BL10979
ortholog_3095 g84435 BL07197
ortholog_3096 g84439 BL13923
ortholog_3097 g84450 BL07833
ortholog_3098 g84456 BL13769
ortholog_3099 g84471 BL07964
ortholog_3100 g84475 BL15416
ortholog_3101 g84490 BL07907
ortholog_3102 g84494 BL07909
ortholog_3103 g84509 BL11835
ortholog_3104 g84547 BL14253
ortholog_3105 g84556 BL09719
ortholog_3106 g84627 BL05633
ortholog_3107 g84645 BL07304
ortholog_3108 g84654 BL07618
ortholog_3109 g84658 BL27357
ortholog_3110 g84672 BL18822
ortholog_3111 g84686 BL07418
ortholog_3112 g84689 BL07362
ortholog_3113 g84702 BL07926
ortholog_3114 g84710 BL07923
ortholog_3115 g84725 BL07922
ortholog_3116 g84729 BL20087
ortholog_3117 g84752 BL07183
ortholog_3118 g84767 BL07477
ortholog_3119 g84775 BL25120
ortholog_3120 g84791 BL25123
ortholog_3121 g84797 BL25128
ortholog_3122 g84802 BL07502
ortholog_3123 g84806 BL07504
ortholog_3124 g84807 BL27772
ortholog_3125 g84832 BL25223
ortholog_3126 g84891 BL07498
ortholog_3127 g84918 BL15880
ortholog_3128 g84922 BL25205
ortholog_3129 g84951 BL07936
ortholog_3130 g84980 BL04102
ortholog_3131 g85006 BL26746
ortholog_3132 g85015 BL07536
ortholog_3133 g85023 BL25336
ortholog_3134 g85026 BL11042
ortholog_3135 g85032 BL25337
ortholog_3136 g85063 BL07373
ortholog_3137 g85100 BL07342
ortholog_3138 g85154 BL14400
ortholog_3139 g85163 BL07290
ortholog_3140 g85169 BL07794
ortholog_3141 g85178 BL07103
ortholog_3142 g85203 BL05289
ortholog_3143 g85245 BL07212
ortholog_3144 g85246 BL07211
ortholog_3145 g85266 BL07948
ortholog_3146 g85277 BL07950
ortholog_3147 g85288 BL07951
ortholog_3148 g85311 BL07858
ortholog_3149 g85312 BL04002
ortholog_3150 g85329 BL07472
ortholog_3151 g85339 BL07547
ortholog_3152 g85361 BL07554
ortholog_3153 g85362 BL08101
ortholog_3154 g85370 BL15952
ortholog_3155 g85377 BL15958
ortholog_3156 g85378 BL07293
ortholog_3157 g85379 BL03266
ortholog_3158 g85405 BL05604
ortholog_3159 g85471 BL07221
ortholog_3160 g85477 BL25158
ortholog_3161 g85503 BL25162
ortholog_3162 g85551 BL23106
ortholog_3163 g85808 BL04934
ortholog_3164 g85828 BL03236
ortholog_3165 g85843 BL08183
ortholog_3166 g85851 BL03247
ortholog_3167 g85865 BL07551
ortholog_3168 g85876 BL15830
ortholog_3169 g85895 BL07458
ortholog_3170 g85903 BL15964
ortholog_3171 g85910 BL07617
ortholog_3172 g85917 BL07616
ortholog_3173 g85919 BL19590
ortholog_3174 g85966 BL15863
ortholog_3175 g85970 BL15864
ortholog_3176 g85984 BL07912
ortholog_3177 g86040 BL07910
ortholog_3178 g86050 BL03263
ortholog_3179 g86051 BL24799
ortholog_3180 g86060 BL07609
ortholog_3181 g86128 BL12647
ortholog_3182 g86129 BL02143
ortholog_3183 g86164 BL25222
ortholog_3184 g86191 BL07882
ortholog_3185 g86202 BL07101
ortholog_3186 g86204 BL07256
ortholog_3187 g86257 BL07302
ortholog_3188 g86258 BL07301
ortholog_3189 g86320 BL07790
ortholog_3190 g86350 BL24494
ortholog_3191 g86368 BL07796
ortholog_3192 g86399 BL03527
ortholog_3193 g86402 BL03528
ortholog_3194 g86413 BL03449
ortholog_3195 g86424 BL07455
ortholog_3196 g86465 BL15947
ortholog_3197 g86467 BL14709
ortholog_3198 g86473 BL03242
ortholog_3199 g86474 BL01031
ortholog_3200 g86500 BL25213
ortholog_3201 g86529 BL07615
ortholog_3202 g86532 BL07387
ortholog_3203 g86533 BL10601
ortholog_3204 g86536 BL25232
ortholog_3205 g86552 BL25241
ortholog_3206 g86558 BL25243
ortholog_3207 g86567 BL25246
ortholog_3208 g86574 BL22856
ortholog_3209 g86577 BL07144
ortholog_3210 g86596 BL25183
ortholog_3211 g86618 BL12580
ortholog_3212 g86631 BL02168
ortholog_3213 g86656 BL25258
ortholog_3214 g86665 BL15923
ortholog_3215 g86687 BL07384
ortholog_3216 g86702 BL07385
ortholog_3217 g86733 BL01810
ortholog_3218 g86737 BL21671
ortholog_3219 g86757 BL07533
ortholog_3220 g86795 BL25134
ortholog_3221 g86807 BL07500
ortholog_3222 g86809 BL07499
ortholog_3223 g86816 BL19698
ortholog_3224 g86818 BL07357
ortholog_3225 g86828 BL15939
ortholog_3226 g86829 BL04525
ortholog_3227 g86837 BL01744
ortholog_3228 g86859 BL07527
ortholog_3229 g86877 BL05612
ortholog_3230 g86907 BL25233
ortholog_3231 g86912 BL07969
ortholog_3232 g86918 BL07791
ortholog_3233 g86920 BL03499
ortholog_3234 g86941 BL02421
ortholog_3235 g86965 BL07943
ortholog_3236 g87050 BL07177
ortholog_3237 g87061 BL07875
ortholog_3238 g87114 BL03448
ortholog_3239 g87123 BL03447
ortholog_3240 g87129 BL07318
ortholog_3241 g87140 BL25182
ortholog_3242 g87175 BL03255
ortholog_3243 g87185 BL07979
ortholog_3244 g87187 BL25132
ortholog_3245 g87207 BL07137
ortholog_3246 g87240 BL07526
ortholog_3247 g87314 BL25135
ortholog_3248 g87317 BL00291
ortholog_3249 g87341 BL09977
ortholog_3250 g87344 BL15829
ortholog_3251 g87346 BL10092
ortholog_3252 g87356 BL07476
ortholog_3253 g87363 BL15959
ortholog_3254 g87367 BL23309
ortholog_3255 g87429 BL07326
ortholog_3256 g87445 BL20306
ortholog_3257 g87454 BL07295
ortholog_3258 g87459 BL07294
ortholog_3259 g87469 BL18935
ortholog_3260 g87560 BL07257
ortholog_3261 g87575 BL07258
ortholog_3262 g87595 BL07942
ortholog_3263 g87645 BL25168
ortholog_3264 g87741 BL07859
ortholog_3265 g87780 BL06030
ortholog_3266 g87819 BL07771
ortholog_3267 g87901 BL07376
ortholog_3268 g87913 BL08492
ortholog_3269 g87943 BL15726
ortholog_3270 g87945 BL07449
ortholog_3271 g87967 BL07451
ortholog_3272 g87973 BL07136
ortholog_3273 g88000 BL07885
ortholog_3274 g88002 BL25229
ortholog_3275 g88006 BL25230
ortholog_3276 g88012 BL07176
ortholog_3277 g88015 BL22143
ortholog_3278 g88051 BL03500
ortholog_3279 g88078 BL15933
ortholog_3280 g88086 BL15934
ortholog_3281 g88104 BL25310
ortholog_3282 g88135 BL07978
ortholog_3283 g88145 BL18958
ortholog_3284 g88146 BL18956
ortholog_3285 g88148 BL07097
ortholog_3286 g88150 BL07416
ortholog_3287 g88190 BL25263
ortholog_3288 g88200 BL18425
ortholog_3289 g88224 BL07412
ortholog_3290 g88251 BL07117
ortholog_3291 g88308 BL07501
ortholog_3292 g88349 BL07091
ortholog_3293 g88366 BL07971
ortholog_3294 g88385 BL03396
ortholog_3295 g88514 BL07206
ortholog_3296 g88516 BL07110
ortholog_3297 g88553 BL07372
ortholog_3298 g88556 BL07383
ortholog_3299 g88663 BL07123
ortholog_3300 g88674 BL25279
ortholog_3301 g88680 BL07207
ortholog_3302 g88706 BL03512
ortholog_3303 g88733 BL18971
ortholog_3304 g88760 BL07986
ortholog_3305 g88775 BL22987
ortholog_3306 g88781 BL07166
ortholog_3307 g88789 BL07773
ortholog_3308 g88824 BL07620
ortholog_3309 g88831 BL03250
ortholog_3310 g89304 BL19509
ortholog_3311 g89322 BL24112
ortholog_3312 g89341 BL01737
ortholog_3313 g89381 BL19339
ortholog_3314 g89412 BL15028
ortholog_3315 g89436 BL19727
ortholog_3316 g89541 BL14950
ortholog_3317 g89562 BL14807
ortholog_3318 g89564 BL15122
ortholog_3319 g89591 BL19334
ortholog_3320 g89595 BL24862
ortholog_3321 g89602 BL24142
ortholog_3322 g89625 BL24653
ortholog_3323 g89660 BL14101
ortholog_3324 g89663 BL26714
ortholog_3325 g89673 BL14787
ortholog_3326 g89708 BL16892
ortholog_3327 g89717 BL16003
ortholog_3328 g89745 BL00247
ortholog_3329 g89858 BL24941
ortholog_3330 g89866 BL24946
ortholog_3331 g89937 BL15155
ortholog_3332 g89939 BL15397
ortholog_3333 g90016 BL12876
ortholog_3334 g90023 BL24692
ortholog_3335 g90080 BL22861
ortholog_3336 g90095 BL13590
ortholog_3337 g90137 BL17273
ortholog_3338 g90138 BL15040
ortholog_3339 g90147 BL19033
ortholog_3340 g90150 BL24157
ortholog_3341 g90162 BL19475
ortholog_3342 g90176 BL15079
ortholog_3343 g90190 BL15327
ortholog_3344 g90196 BL15326
ortholog_3345 g90203 BL26748
ortholog_3346 g90231 BL14981
ortholog_3347 g90251 BL15356
ortholog_3348 g90258 BL22848
ortholog_3349 g90288 BL14944
ortholog_3350 g90301 BL07631
ortholog_3351 g90363 BL15064
ortholog_3352 g90372 BL09940
ortholog_3353 g90382 BL14990
ortholog_3354 g90388 BL15137
ortholog_3355 g90404 BL15081
ortholog_3356 g90412 BL24852
ortholog_3357 g90426 BL09664
ortholog_3358 g90430 BL24853
ortholog_3359 g90492 BL19344
ortholog_3360 g90505 BL25006
ortholog_3361 g90533 BL24131
ortholog_3362 g90537 BL24130
ortholog_3363 g90561 BL14872
ortholog_3364 g90593 BL21673
ortholog_3365 g90600 BL19527
ortholog_3366 g90604 BL24100
ortholog_3367 g90665 BL15035
ortholog_3368 g90678 BL24786
ortholog_3369 g90685 BL20086
ortholog_3370 g90716 BL08997
ortholog_3371 g90723 BL24879
ortholog_3372 g90735 BL24878
ortholog_3373 g90736 BL10494
ortholog_3374 g90739 BL12831
ortholog_3375 g90742 BL19503
ortholog_3376 g90788 BL12251
ortholog_3377 g90805 BL16639
ortholog_3378 g90823 BL20204
ortholog_3379 g90835 BL09665
ortholog_3380 g90846 BL24701
ortholog_3381 g90854 BL19214
ortholog_3382 g90876 BL24751
ortholog_3383 g90877 BL24752
ortholog_3384 g90926 BL19301
ortholog_3385 g90946 BL15347
ortholog_3386 g90962 BL08761
ortholog_3387 g90984 BL25150
ortholog_3388 g91009 BL14927
ortholog_3389 g91031 BL19516
ortholog_3390 g91046 BL14870
ortholog_3391 g91047 BL24195
ortholog_3392 g91089 BL24797
ortholog_3393 g91097 BL15369
ortholog_3394 g91102 BL09029
ortholog_3395 g91112 BL15403
ortholog_3396 g91132 BL19528
ortholog_3397 g91142 BL24896
ortholog_3398 g91176 BL24897
ortholog_3399 g91249 BL06784
ortholog_3400 g91261 BL19407
ortholog_3401 g91300 BL26764
ortholog_3402 g91304 BL26763
ortholog_3403 g91405 BL19308
ortholog_3404 g91409 BL09025
ortholog_3405 g91414 BL27099
ortholog_3406 g91416 BL15029
ortholog_3407 g91470 BL05046
ortholog_3408 g91472 BL25591
ortholog_3409 g91480 BL19352
ortholog_3410 g91485 BL19351
ortholog_3411 g91492 BL09002
ortholog_3412 g91498 BL09669
ortholog_3413 g91535 BL19325
ortholog_3414 g91566 BL24101
ortholog_3415 g91568 BL15410
ortholog_3416 g91569 BL24163
ortholog_3417 g91578 BL09127
ortholog_3418 g91585 BL25604
ortholog_3419 g91588 BL19017
ortholog_3420 g91596 BL14962
ortholog_3421 g91598 BL14963
ortholog_3422 g91602 BL15139
ortholog_3423 g91615 BL19342
ortholog_3424 g91622 BL19341
ortholog_3425 g91637 BL19340
ortholog_3426 g91654 BL24688
ortholog_3427 g91666 BL14836
ortholog_3428 g91687 BL14504
ortholog_3429 g91721 BL14955
ortholog_3430 g91733 BL19336
ortholog_3431 g91749 BL12426
ortholog_3432 g91755 BL10278
ortholog_3433 g91784 BL27689
ortholog_3434 g91792 BL19542
ortholog_3435 g91920 BL26734
ortholog_3436 g91930 BL26735
ortholog_3437 g91942 BL16129
ortholog_3438 g91943 BL16128
ortholog_3439 g91944 BL15043
ortholog_3440 g91946 BL15044
ortholog_3441 g91963 BL26451
ortholog_3442 g91981 BL15300
ortholog_3443 g91989 BL14817
ortholog_3444 g92002 BL15301
ortholog_3445 g92016 BL02429
ortholog_3446 g92024 BL24969
ortholog_3447 g92043 BL19404
ortholog_3448 g92051 BL12838
ortholog_3449 g92054 BL12837
ortholog_3450 g92057 BL24968
ortholog_3451 g92065 BL06725
ortholog_3452 g92072 BL19065
ortholog_3453 g92075 BL19366
ortholog_3454 g92087 BL19369
ortholog_3455 g92101 BL26766
ortholog_3456 g92174 BL18115
ortholog_3457 g92187 BL24767
ortholog_3458 g92218 BL19534
ortholog_3459 g92236 BL24652
ortholog_3460 g92309 BL19232
ortholog_3461 g92322 BL24894
ortholog_3462 g92378 BL19307
ortholog_3463 g92384 BL16130
ortholog_3464 g92386 BL15283
ortholog_3465 g92397 BL19479
ortholog_3466 g92422 BL19480
ortholog_3467 g92479 BL15319
ortholog_3468 g92492 BL09898
ortholog_3469 g92493 BL09010
ortholog_3470 g92500 BL19032
ortholog_3471 g92503 BL19012
ortholog_3472 g92537 BL02405
ortholog_3473 g92557 BL02385
ortholog_3474 g92605 BL26767
ortholog_3475 g92612 BL26742
ortholog_3476 g92616 BL25998
ortholog_3477 g92617 BL26765
ortholog_3478 g92619 BL25493
ortholog_3479 g92625 BL19548
ortholog_3480 g92627 BL19547
ortholog_3481 g92638 BL19348
ortholog_3482 g92643 BL19349
ortholog_3483 g92647 BL19350
ortholog_3484 g92653 BL19354
ortholog_3485 g92654 BL19582
ortholog_3486 g92664 BL19524
ortholog_3487 g92675 BL24903
ortholog_3488 g92752 BL02419
ortholog_3489 g92767 BL23378
ortholog_3490 g92786 BL15246
ortholog_3491 g92805 BL19410
ortholog_3492 g92845 BL19239
ortholog_3493 g92850 BL19533
ortholog_3494 g92856 BL19312
ortholog_3495 g92861 BL19225
ortholog_3496 g92865 BL14851
ortholog_3497 g92873 BL14854
ortholog_3498 g92874 BL14853
ortholog_3499 g92881 BL24147
ortholog_3500 g92884 BL14478
ortholog_3501 g92893 BL24854
ortholog_3502 g92900 BL19511
ortholog_3503 g92924 BL15859
ortholog_3504 g92954 BL02195
ortholog_3505 g92982 BL19288
ortholog_3506 g93016 BL07684
ortholog_3507 g93036 BL14975
ortholog_3508 g93106 BL07203
ortholog_3509 g93113 BL19034
ortholog_3510 g93123 BL09052
ortholog_3511 g93154 BL02424
ortholog_3512 g93157 BL09051
ortholog_3513 g93193 BL15242
ortholog_3514 g93234 BL24977
ortholog_3515 g93261 BL14528
ortholog_3516 g93268 BL15307
ortholog_3517 g93270 BL15309
ortholog_3518 g93275 BL22418
ortholog_3519 g93286 BL24776
ortholog_3520 g93288 BL15775
ortholog_3521 g93360 BL19353
ortholog_3522 g93373 BL15230
ortholog_3523 g93378 BL16166
ortholog_3524 g93405 BL19573
ortholog_3525 g93408 BL19572
ortholog_3526 g93409 BL19571
ortholog_3527 g93444 BL23688
ortholog_3528 g93454 BL19400
ortholog_3529 g93486 BL23690
ortholog_3530 g93535 BL15071
ortholog_3531 g93576 BL24893
ortholog_3532 g93583 BL17849
ortholog_3533 g93643 BL08998
ortholog_3534 g93658 BL11264
ortholog_3535 g93664 BL24838
ortholog_3536 g93669 BL15433
ortholog_3537 g93675 BL14845
ortholog_3538 g93678 BL05030
ortholog_3539 g93681 BL14989
ortholog_3540 g93698 BL14804
ortholog_3541 g93701 BL14806
ortholog_3542 g93741 BL01877
ortholog_3543 g93744 BL19601
ortholog_3544 g93753 BL19602
ortholog_3545 g93767 BL19603
ortholog_3546 g93793 BL19063
ortholog_3547 g93801 BL14985
ortholog_3548 g93835 BL08147
ortholog_3549 g93844 BL09064
ortholog_3550 g93848 BL17524
ortholog_3551 g93858 BL15091
ortholog_3552 g93875 BL19251
ortholog_3553 g93903 BL15124
ortholog_3554 g93928 BL14792
ortholog_3555 g93929 BL25030
ortholog_3556 g93941 BL19381
ortholog_3557 g93949 BL15322
ortholog_3558 g93986 BL15316
ortholog_3559 g94005 BL15331
ortholog_3560 g94012 BL15106
ortholog_3561 g94021 BL15107
ortholog_3562 g94043 BL06257
ortholog_3563 g94057 BL13973
ortholog_3564 g94058 BL13963
ortholog_3565 g94062 BL09058
ortholog_3566 g94084 BL27323
ortholog_3567 g94119 BL20757
ortholog_3568 g94127 BL26773
ortholog_3569 g94130 BL26774
ortholog_3570 g94136 BL16133
ortholog_3571 g94138 BL24416
ortholog_3572 g94148 BL24171
ortholog_3573 g94153 BL24170
ortholog_3574 g94184 BL14850
ortholog_3575 g94192 BL24691
ortholog_3576 g94205 BL20422
ortholog_3577 g94209 BL23693
ortholog_3578 g94210 BL24689
ortholog_3579 g94213 BL19556
ortholog_3580 g94215 BL19557
ortholog_3581 g94217 BL15049
ortholog_3582 g94224 BL26580
ortholog_3583 g94241 BL24679
ortholog_3584 g94265 BL24889
ortholog_3585 g94274 BL24811
ortholog_3586 g94291 BL09136
ortholog_3587 g94315 BL08993
ortholog_3588 g94322 BL14739
ortholog_3589 g94346 BL14730
ortholog_3590 g94363 BL22867
ortholog_3591 g94416 BL24915
ortholog_3592 g94435 BL15141
ortholog_3593 g94438 BL15377
